SampleDate,Fishery,FishNumber,Length,Weight,Gonad,gear,Age,District,Subdistrict
4/24/2018,4,102,237,180,5,5,5,326,21
4/24/2018,4,104,301,373,5,5,8,326,21
4/24/2018,4,105,253,224,3,5,29,326,21
4/24/2018,4,106,296,388,5,5,8,326,21
4/24/2018,4,108,286,304,5,5,7,326,21
4/24/2018,4,110,290,384,3,5,7,326,21
4/24/2018,4,37,301,348,5,5,9,326,21
4/24/2018,4,33,313,392,5,5,10,326,21
4/24/2018,4,34,318,489,3,5,10,326,21
4/24/2018,4,100,318,560,3,5,28,326,21
4/24/2018,4,30,330,477,3,5,8,326,21
4/24/2018,4,21,294,354,5,5,29,326,21
4/24/2018,4,32,300,349,5,5,10,326,21
4/24/2018,4,36,301,384,3,5,8,326,21
4/24/2018,4,35,323,545,3,5,10,326,21
4/24/2018,4,38,298,384,3,5,7,326,21
4/24/2018,4,39,321,538,5,5,9,326,21
4/24/2018,4,40,300,433,3,5,10,326,21
4/24/2018,4,42,313,515,5,5,13,326,21
4/24/2018,4,31,297,365,5,5,10,326,21
4/23/2018,4,36,283,363,5,5,7,326,12
4/23/2018,4,49,267,268,3,5,6,326,12
4/23/2018,4,115,308,441,3,5,8,326,12
4/23/2018,4,114,300,360,3,5,6,326,12
4/23/2018,4,113,295,303,3,5,28,326,12
4/23/2018,4,112,310,441,3,5,7,326,12
4/23/2018,4,110,313,481,3,5,28,326,12
4/23/2018,4,109,297,420,3,5,12,326,12
4/23/2018,4,108,325,572,5,5,10,326,12
4/23/2018,4,29,303,447,3,5,11,326,12
4/23/2018,4,30,295,386,5,5,6,326,12
4/23/2018,4,117,280,293,5,5,8,326,12
4/23/2018,4,34,313,394,3,5,11,326,12
4/23/2018,4,118,296,445,3,5,8,326,12
4/23/2018,4,37,301,427,3,5,9,326,12
4/23/2018,4,38,296,363,3,5,8,326,12
4/23/2018,4,39,283,324,3,5,8,326,12
4/23/2018,4,40,299,329,5,5,8,326,12
4/23/2018,4,42,311,464,5,5,10,326,12
4/23/2018,4,43,297,344,3,5,8,326,12
4/23/2018,4,44,295,358,3,5,5,326,12
4/23/2018,4,45,337,587,3,5,12,326,12
4/23/2018,4,46,306,457,3,5,9,326,12
4/23/2018,4,47,304,409,3,5,7,326,12
4/23/2018,4,107,291,324,3,5,7,326,12
4/23/2018,4,32,298,428,5,5,9,326,12
4/23/2018,4,133,299,431,3,5,6,326,12
4/23/2018,4,146,299,395,5,5,9,326,12
4/23/2018,4,145,332,533,5,5,12,326,12
4/23/2018,4,144,297,378,3,5,10,326,12
4/23/2018,4,143,317,473,3,5,10,326,12
4/23/2018,4,142,304,389,3,5,28,326,12
4/23/2018,4,140,281,376,5,5,8,326,12
4/23/2018,4,139,250,176,5,5,5,326,12
4/23/2018,4,138,311,420,5,5,28,326,12
4/23/2018,4,137,237,187,5,5,5,326,12
4/23/2018,4,136,287,338,3,5,8,326,12
4/23/2018,4,116,302,425,5,5,8,326,12
4/23/2018,4,134,304,376,5,5,9,326,12
4/23/2018,4,1,292,383,5,5,7,326,12
4/23/2018,4,132,311,475,3,5,10,326,12
4/23/2018,4,130,285,336,3,5,6,326,12
4/23/2018,4,129,298,380,5,5,6,326,12
4/23/2018,4,128,253,170,3,5,9,326,12
4/23/2018,4,127,303,458,3,5,7,326,12
4/23/2018,4,125,321,526,3,5,12,326,12
4/23/2018,4,124,289,360,5,5,29,326,12
4/23/2018,4,123,292,368,3,5,29,326,12
4/23/2018,4,122,259,246,5,5,5,326,12
4/23/2018,4,120,303,434,3,5,6,326,12
4/23/2018,4,119,303,452,5,5,29,326,12
4/23/2018,4,135,311,417,5,5,8,326,12
4/23/2018,4,92,278,260,3,5,5,326,12
4/23/2018,4,48,278,334,3,5,6,326,12
4/23/2018,4,80,328,548,3,5,9,326,12
4/23/2018,4,126,295,318,3,5,7,326,12
4/23/2018,4,82,322,480,3,5,9,326,12
4/23/2018,4,83,286,327,3,5,8,326,12
4/23/2018,4,84,329,515,5,5,11,326,12
4/23/2018,4,85,324,555,3,5,12,326,12
4/23/2018,4,86,294,413,3,5,7,326,12
4/23/2018,4,87,299,297,3,5,9,326,12
4/23/2018,4,88,318,398,3,5,7,326,12
4/23/2018,4,78,314,503,3,5,9,326,12
4/23/2018,4,90,255,210,3,5,7,326,12
4/23/2018,4,77,252,224,3,5,9,326,12
4/23/2018,4,93,296,405,3,5,29,326,12
4/23/2018,4,94,293,375,5,5,10,326,12
4/23/2018,4,95,295,383,3,5,8,326,12
4/23/2018,4,96,326,562,3,5,9,326,12
4/23/2018,4,97,296,339,3,5,7,326,12
4/23/2018,4,99,320,363,5,5,28,326,12
4/23/2018,4,102,290,408,5,5,9,326,12
4/23/2018,4,103,314,405,3,5,28,326,12
4/23/2018,4,104,314,352,3,5,29,326,12
4/23/2018,4,105,278,306,3,5,8,326,12
4/23/2018,4,106,247,227,5,5,8,326,12
4/23/2018,4,89,303,332,3,5,28,326,12
4/23/2018,4,64,330,465,3,5,9,326,12
4/23/2018,4,50,289,334,3,5,8,326,12
4/23/2018,4,52,290,375,3,5,9,326,12
4/23/2018,4,53,304,429,3,5,28,326,12
4/23/2018,4,54,301,361,3,5,6,326,12
4/23/2018,4,55,314,468,5,5,28,326,12
4/23/2018,4,56,251,235,3,5,9,326,12
4/23/2018,4,57,311,385,3,5,28,326,12
4/23/2018,4,58,307,443,5,5,11,326,12
4/23/2018,4,59,312,421,3,5,11,326,12
4/23/2018,4,60,229,148,3,5,6,326,12
4/23/2018,4,79,317,463,3,5,11,326,12
4/23/2018,4,63,316,486,5,5,11,326,12
4/23/2018,4,149,308,454,3,5,10,326,12
4/23/2018,4,65,316,457,5,5,6,326,12
4/23/2018,4,66,266,222,3,5,9,326,12
4/23/2018,4,67,282,331,5,5,8,326,12
4/23/2018,4,68,285,370,3,5,8,326,12
4/23/2018,4,69,290,357,5,5,8,326,12
4/23/2018,4,70,287,419,3,5,10,326,12
4/23/2018,4,72,339,566,3,5,13,326,12
4/23/2018,4,73,303,492,3,5,8,326,12
4/23/2018,4,74,312,460,3,5,7,326,12
4/23/2018,4,75,307,438,5,5,9,326,12
4/23/2018,4,76,307,370,3,5,10,326,12
4/23/2018,4,62,296,355,5,5,10,326,12
4/23/2018,4,6,262,272,3,5,6,326,12
4/23/2018,4,147,304,386,3,5,11,326,12
4/23/2018,4,91,272,296,3,5,7,326,12
4/23/2018,4,10,287,302,5,5,8,326,12
4/23/2018,4,11,317,530,3,5,8,326,12
4/23/2018,4,81,289,325,5,5,8,326,12
4/23/2018,4,71,322,542,5,5,9,326,12
4/23/2018,4,2,287,348,3,5,7,326,12
4/23/2018,4,61,311,522,3,5,9,326,12
4/23/2018,4,51,286,312,5,5,28,326,12
4/23/2018,4,9,316,524,3,5,7,326,12
4/23/2018,4,111,325,576,3,5,8,326,12
4/23/2018,4,7,296,465,3,5,7,326,12
4/23/2018,4,12,266,259,5,5,5,326,12
4/23/2018,4,5,321,495,5,5,10,326,12
4/23/2018,4,4,290,356,3,5,8,326,12
4/23/2018,4,3,310,503,3,5,10,326,12
4/23/2018,4,41,291,354,3,5,7,326,12
4/23/2018,4,35,311,480,3,5,7,326,12
4/23/2018,4,33,305,502,3,5,11,326,12
4/23/2018,4,31,308,459,5,5,10,326,12
4/23/2018,4,210,308,449,3,5,28,326,12
4/23/2018,4,209,302,393,3,5,11,326,12
4/23/2018,4,208,300,379,3,5,9,326,12
4/23/2018,4,207,326,571,3,5,11,326,12
4/23/2018,4,8,323,591,3,5,9,326,12
4/23/2018,4,19,281,297,5,5,7,326,12
4/23/2018,4,28,292,320,3,5,28,326,12
4/23/2018,4,27,299,333,5,5,7,326,12
4/23/2018,4,201,277,330,5,5,8,326,12
4/23/2018,4,26,265,287,5,5,6,326,12
4/23/2018,4,25,286,353,3,5,7,326,12
4/23/2018,4,191,306,473,5,5,12,326,12
4/23/2018,4,24,279,274,3,5,8,326,12
4/23/2018,4,23,319,519,5,5,10,326,12
4/23/2018,4,181,252,229,5,5,6,326,12
4/23/2018,4,21,299,356,5,5,8,326,12
4/23/2018,4,101,296,337,3,5,8,326,12
4/23/2018,4,171,286,340,5,5,29,326,12
4/23/2018,4,204,308,499,5,5,11,326,12
4/23/2018,4,18,251,239,5,5,5,326,12
4/23/2018,4,161,287,375,5,5,28,326,12
4/23/2018,4,17,292,396,3,5,7,326,12
4/23/2018,4,151,331,520,3,5,11,326,12
4/23/2018,4,16,309,436,3,5,28,326,12
4/23/2018,4,141,314,390,3,5,8,326,12
4/23/2018,4,15,298,417,3,5,8,326,12
4/23/2018,4,14,293,379,3,5,10,326,12
4/23/2018,4,131,314,431,3,5,9,326,12
4/23/2018,4,13,252,221,5,5,5,326,12
4/23/2018,4,121,295,394,5,5,8,326,12
4/23/2018,4,20,291,363,3,5,8,326,12
4/23/2018,4,162,320,508,3,5,11,326,12
4/23/2018,4,175,287,323,5,5,8,326,12
4/23/2018,4,174,309,457,5,5,10,326,12
4/23/2018,4,173,296,444,3,5,9,326,12
4/23/2018,4,172,311,438,3,5,10,326,12
4/23/2018,4,170,305,379,3,5,9,326,12
4/23/2018,4,169,297,379,3,5,28,326,12
4/23/2018,4,168,248,203,3,5,5,326,12
4/23/2018,4,167,324,500,3,5,10,326,12
4/23/2018,4,166,311,427,3,5,28,326,12
4/23/2018,4,165,317,517,3,5,8,326,12
4/23/2018,4,206,241,184,3,5,7,326,12
4/23/2018,4,163,329,498,5,5,13,326,12
4/23/2018,4,177,303,436,5,5,6,326,12
4/23/2018,4,160,279,326,3,5,7,326,12
4/23/2018,4,159,313,445,5,5,9,326,12
4/23/2018,4,158,308,455,5,5,9,326,12
4/23/2018,4,157,297,364,3,5,8,326,12
4/23/2018,4,156,298,352,5,5,10,326,12
4/23/2018,4,155,287,346,5,5,7,326,12
4/23/2018,4,154,284,345,3,5,8,326,12
4/23/2018,4,153,300,404,5,5,8,326,12
4/23/2018,4,152,283,363,3,5,7,326,12
4/23/2018,4,150,320,523,3,5,28,326,12
4/23/2018,4,100,293,351,3,5,8,326,12
4/23/2018,4,164,286,359,5,5,8,326,12
4/23/2018,4,189,305,428,3,5,9,326,12
4/23/2018,4,148,299,371,3,5,29,326,12
4/23/2018,4,203,259,232,3,5,5,326,12
4/23/2018,4,202,301,373,5,5,7,326,12
4/23/2018,4,200,327,478,3,5,10,326,12
4/23/2018,4,199,306,488,5,5,10,326,12
4/23/2018,4,198,300,392,3,5,29,326,12
4/23/2018,4,197,309,482,3,5,7,326,12
4/23/2018,4,196,321,499,5,5,10,326,12
4/23/2018,4,195,320,492,3,5,10,326,12
4/23/2018,4,194,292,345,3,5,8,326,12
4/23/2018,4,193,275,265,5,5,7,326,12
4/23/2018,4,176,279,239,3,5,7,326,12
4/23/2018,4,190,304,332,5,5,9,326,12
4/23/2018,4,22,246,247,3,5,5,326,12
4/23/2018,4,188,331,468,3,5,10,326,12
4/23/2018,4,187,309,415,3,5,11,326,12
4/23/2018,4,186,312,424,3,5,10,326,12
4/23/2018,4,185,287,355,3,5,8,326,12
4/23/2018,4,184,294,328,5,5,9,326,12
4/23/2018,4,183,288,367,5,5,9,326,12
4/23/2018,4,182,253,244,3,5,28,326,12
4/23/2018,4,180,295,410,3,5,10,326,12
4/23/2018,4,179,294,329,3,5,8,326,12
4/23/2018,4,178,335,570,3,5,9,326,12
4/23/2018,4,205,306,391,3,5,9,326,12
4/23/2018,4,192,301,356,3,5,10,326,12
4/23/2018,4,98,295,382,5,5,9,326,12
4/23/2018,4,157,313,405,5,5,8,326,12
4/23/2018,4,145,302,412,3,5,6,326,12
4/23/2018,4,146,308,440,5,5,9,326,12
4/23/2018,4,147,329,599,3,5,10,326,12
4/23/2018,4,148,301,430,3,5,9,326,12
4/23/2018,4,149,273,309,3,5,7,326,12
4/23/2018,4,101,302,341,3,5,9,326,12
4/23/2018,4,150,243,152,5,5,4,326,12
4/23/2018,4,152,293,355,3,5,9,326,12
4/23/2018,4,153,297,427,3,5,8,326,12
4/23/2018,4,154,282,306,5,5,10,326,12
4/23/2018,4,27,324,514,3,5,12,326,12
4/23/2018,4,156,234,175,5,5,4,326,12
4/23/2018,4,142,290,365,3,5,28,326,12
4/23/2018,4,158,322,561,5,5,9,326,12
4/23/2018,4,159,282,323,5,5,5,326,12
4/23/2018,4,160,280,280,5,5,6,326,12
4/23/2018,4,162,292,298,3,5,9,326,12
4/23/2018,4,163,226,146,5,5,4,326,12
4/23/2018,4,164,298,323,3,5,11,326,12
4/23/2018,4,165,296,331,5,5,8,326,12
4/23/2018,4,166,289,337,5,5,7,326,12
4/23/2018,4,167,318,615,5,5,9,326,12
4/23/2018,4,2,287,403,3,5,8,326,12
4/23/2018,4,11,319,573,3,5,29,326,12
4/23/2018,4,155,295,351,3,5,9,326,12
4/23/2018,4,133,312,417,3,5,9,326,12
4/23/2018,4,123,310,578,3,5,9,326,12
4/23/2018,4,41,248,209,3,5,7,326,12
4/23/2018,4,124,273,304,3,5,7,326,12
4/23/2018,4,125,267,270,3,5,7,326,12
4/23/2018,4,51,287,335,5,5,7,326,12
4/23/2018,4,127,308,383,3,5,8,326,12
4/23/2018,4,128,286,360,3,5,7,326,12
4/23/2018,4,129,316,521,3,5,9,326,12
4/23/2018,4,61,251,231,5,5,5,326,12
4/23/2018,4,130,304,445,5,5,9,326,12
4/23/2018,4,144,239,169,3,5,5,326,12
4/23/2018,4,132,304,373,3,5,7,326,12
4/23/2018,4,143,328,527,5,5,10,326,12
4/23/2018,4,134,319,494,3,5,9,326,12
4/23/2018,4,135,264,270,3,5,5,326,12
4/23/2018,4,136,306,352,5,5,11,326,12
4/23/2018,4,126,288,381,5,5,8,326,12
4/23/2018,4,81,223,152,5,5,4,326,12
4/23/2018,4,137,248,172,5,5,4,326,12
4/23/2018,4,138,300,370,3,5,6,326,12
4/23/2018,4,139,286,369,5,5,28,326,12
4/23/2018,4,91,279,325,3,5,9,326,12
4/23/2018,4,140,247,199,3,5,8,326,12
4/23/2018,4,170,318,467,5,5,9,326,12
4/23/2018,4,71,277,294,3,5,8,326,12
4/23/2018,4,14,243,188,3,5,6,326,12
4/23/2018,4,168,317,445,3,5,28,326,12
4/23/2018,4,202,314,428,3,5,9,326,12
4/23/2018,4,203,294,462,3,5,11,326,12
4/23/2018,4,204,296,316,3,5,7,326,12
4/23/2018,4,205,272,234,3,5,6,326,12
4/23/2018,4,206,292,362,3,5,9,326,12
4/23/2018,4,207,323,568,3,5,10,326,12
4/23/2018,4,208,290,358,3,5,8,326,12
4/23/2018,4,209,312,402,5,5,8,326,12
4/23/2018,4,210,301,456,5,5,28,326,12
4/23/2018,4,199,294,401,3,5,10,326,12
4/23/2018,4,13,287,284,3,5,7,326,12
4/23/2018,4,198,301,420,3,5,11,326,12
4/23/2018,4,15,309,456,3,5,28,326,12
4/23/2018,4,16,235,174,3,5,6,326,12
4/23/2018,4,17,327,475,5,5,10,326,12
4/23/2018,4,18,265,289,3,5,7,326,12
4/23/2018,4,19,305,385,5,5,10,326,12
4/23/2018,4,20,317,450,5,5,11,326,12
4/23/2018,4,22,308,427,3,5,11,326,12
4/23/2018,4,23,252,226,3,5,8,326,12
4/23/2018,4,24,297,387,3,5,10,326,12
4/23/2018,4,25,271,274,3,5,7,326,12
4/23/2018,4,26,309,481,3,5,12,326,12
4/23/2018,4,12,305,408,3,5,12,326,12
4/23/2018,4,184,330,521,5,5,11,326,12
4/23/2018,4,120,270,301,3,5,6,326,12
4/23/2018,4,172,308,366,3,5,11,326,12
4/23/2018,4,173,302,471,3,5,7,326,12
4/23/2018,4,174,328,472,3,5,10,326,12
4/23/2018,4,175,290,310,5,5,28,326,12
4/23/2018,4,176,293,355,3,5,7,326,12
4/23/2018,4,177,313,491,3,5,10,326,12
4/23/2018,4,178,312,491,5,5,8,326,12
4/23/2018,4,179,298,363,3,5,9,326,12
4/23/2018,4,180,314,512,5,5,11,326,12
4/23/2018,4,200,284,323,3,5,7,326,12
4/23/2018,4,183,302,415,3,5,8,326,12
4/23/2018,4,169,325,439,5,5,8,326,12
4/23/2018,4,185,313,375,3,5,6,326,12
4/23/2018,4,186,312,462,3,5,7,326,12
4/23/2018,4,187,328,508,3,5,11,326,12
4/23/2018,4,188,297,328,3,5,7,326,12
4/23/2018,4,189,305,413,3,5,11,326,12
4/23/2018,4,111,225,144,3,5,29,326,12
4/23/2018,4,190,289,307,5,5,28,326,12
4/23/2018,4,192,255,234,3,5,28,326,12
4/23/2018,4,194,293,388,5,5,8,326,12
4/23/2018,4,196,268,259,5,5,7,326,12
4/23/2018,4,197,271,303,5,5,7,326,12
4/23/2018,4,182,306,405,5,5,7,326,12
4/23/2018,4,68,321,446,3,5,12,326,12
4/23/2018,4,122,300,460,3,5,9,326,12
4/23/2018,4,57,311,419,3,5,10,326,12
4/23/2018,4,58,297,376,3,5,8,326,12
4/23/2018,4,59,310,354,3,5,9,326,12
4/23/2018,4,60,304,362,3,5,28,326,12
4/23/2018,4,62,294,379,3,5,8,326,12
4/23/2018,4,63,277,284,3,5,8,326,12
4/23/2018,4,64,267,260,5,5,11,326,12
4/23/2018,4,65,264,255,3,5,8,326,12
4/23/2018,4,66,300,359,5,5,6,326,12
4/23/2018,4,55,285,324,5,5,9,326,12
4/23/2018,4,67,325,507,5,5,28,326,12
4/23/2018,4,54,298,422,3,5,10,326,12
4/23/2018,4,69,301,328,3,5,10,326,12
4/23/2018,4,70,321,439,3,5,10,326,12
4/23/2018,4,72,317,453,5,5,28,326,12
4/23/2018,4,73,291,339,3,5,11,326,12
4/23/2018,4,74,241,173,3,5,8,326,12
4/23/2018,4,75,279,376,3,5,7,326,12
4/23/2018,4,76,239,183,3,5,4,326,12
4/23/2018,4,77,293,347,3,5,28,326,12
4/23/2018,4,78,308,378,3,5,9,326,12
4/23/2018,4,79,290,356,3,5,10,326,12
4/23/2018,4,80,318,597,5,5,11,326,12
4/23/2018,4,131,290,400,5,5,7,326,12
4/23/2018,4,40,300,404,5,5,12,326,12
4/23/2018,4,28,303,430,3,5,11,326,12
4/23/2018,4,29,322,452,5,5,10,326,12
4/23/2018,4,121,293,343,3,5,6,326,12
4/23/2018,4,30,290,299,3,5,11,326,12
4/23/2018,4,32,320,502,5,5,10,326,12
4/23/2018,4,33,259,282,3,5,8,326,12
4/23/2018,4,34,297,301,3,5,7,326,12
4/23/2018,4,35,303,363,3,5,8,326,12
4/23/2018,4,36,322,560,3,5,10,326,12
4/23/2018,4,37,304,318,3,5,9,326,12
4/23/2018,4,56,298,373,3,5,9,326,12
4/23/2018,4,39,280,298,5,5,8,326,12
4/23/2018,4,84,318,513,5,5,10,326,12
4/23/2018,4,42,296,420,3,5,11,326,12
4/23/2018,4,43,296,352,3,5,11,326,12
4/23/2018,4,44,294,352,3,5,8,326,12
4/23/2018,4,45,303,450,3,5,28,326,12
4/23/2018,4,46,252,223,3,5,8,326,12
4/23/2018,4,47,266,231,3,5,6,326,12
4/23/2018,4,48,297,374,5,5,28,326,12
4/23/2018,4,49,290,381,3,5,28,326,12
4/23/2018,4,50,309,403,3,5,10,326,12
4/23/2018,4,52,281,306,3,5,28,326,12
4/23/2018,4,53,264,251,3,5,8,326,12
4/23/2018,4,38,323,494,3,5,14,326,12
4/23/2018,4,112,309,526,3,5,14,326,12
4/23/2018,4,103,280,279,5,5,7,326,12
4/23/2018,4,104,303,427,3,5,7,326,12
4/23/2018,4,105,300,322,3,5,8,326,12
4/23/2018,4,161,312,483,3,5,10,326,12
4/23/2018,4,106,265,292,3,5,8,326,12
4/23/2018,4,171,247,220,3,5,28,326,12
4/23/2018,4,107,296,442,5,5,7,326,12
4/23/2018,4,108,289,323,3,5,9,326,12
4/23/2018,4,181,299,371,5,5,9,326,12
4/23/2018,4,109,300,385,5,5,8,326,12
4/23/2018,4,82,269,279,5,5,28,326,12
4/23/2018,4,191,287,343,3,5,8,326,12
4/23/2018,4,10,317,463,3,5,10,326,12
4/23/2018,4,201,331,595,3,5,13,326,12
4/23/2018,4,113,293,352,3,5,29,326,12
4/23/2018,4,1,293,361,5,5,7,326,12
4/23/2018,4,114,311,423,3,5,10,326,12
4/23/2018,4,115,293,330,3,5,7,326,12
4/23/2018,4,116,303,381,5,5,10,326,12
4/23/2018,4,117,292,462,5,5,10,326,12
4/23/2018,4,118,335,438,5,5,11,326,12
4/23/2018,4,119,250,224,5,5,5,326,12
4/23/2018,4,21,297,360,5,5,8,326,12
4/23/2018,4,195,245,228,3,5,28,326,12
4/23/2018,4,110,290,273,3,5,8,326,12
4/23/2018,4,97,322,445,5,5,12,326,12
4/23/2018,4,31,231,174,5,5,7,326,12
4/23/2018,4,85,303,437,3,5,11,326,12
4/23/2018,4,86,295,293,3,5,8,326,12
4/23/2018,4,87,327,577,3,5,12,326,12
4/23/2018,4,88,246,202,3,5,9,326,12
4/23/2018,4,89,282,307,5,5,7,326,12
4/23/2018,4,90,316,518,3,5,11,326,12
4/23/2018,4,92,303,375,3,5,29,326,12
4/23/2018,4,93,317,471,3,5,10,326,12
4/23/2018,4,141,316,433,3,5,8,326,12
4/23/2018,4,94,293,354,3,5,9,326,12
4/23/2018,4,102,322,522,5,5,12,326,12
4/23/2018,4,96,299,359,5,5,10,326,12
4/23/2018,4,151,264,236,3,5,9,326,12
4/23/2018,4,98,306,404,3,5,11,326,12
4/23/2018,4,99,301,400,3,5,8,326,12
4/23/2018,4,100,280,306,3,5,8,326,12
4/23/2018,4,3,298,487,3,5,11,326,12
4/23/2018,4,4,317,587,5,5,11,326,12
4/23/2018,4,5,305,385,3,5,10,326,12
4/23/2018,4,6,271,278,5,5,7,326,12
4/23/2018,4,7,303,314,5,5,10,326,12
4/23/2018,4,8,255,222,3,5,9,326,12
4/23/2018,4,9,284,330,5,5,9,326,12
4/23/2018,4,83,297,322,3,5,8,326,12
4/23/2018,4,95,317,462,3,5,11,326,12
4/23/2018,4,193,315,533,3,5,10,326,12
4/23/2018,4,196,324,588,5,5,11,326,12
4/23/2018,4,131,290,318,5,5,9,326,12
4/23/2018,4,387,289,349,3,5,8,326,12
4/23/2018,4,386,337,520,5,5,12,326,12
4/23/2018,4,202,295,341,5,5,28,326,12
4/23/2018,4,385,287,326,3,5,9,326,12
4/23/2018,4,200,266,274,5,5,5,326,12
4/23/2018,4,199,325,456,5,5,11,326,12
4/23/2018,4,384,260,227,3,5,4,326,12
4/23/2018,4,198,301,388,5,5,7,326,12
4/23/2018,4,383,319,485,3,5,11,326,12
4/23/2018,4,408,306,416,3,5,8,326,12
4/23/2018,4,197,307,424,5,5,9,326,12
4/23/2018,4,388,318,489,3,5,28,326,12
4/23/2018,4,195,328,517,5,5,12,326,12
4/23/2018,4,380,302,407,5,5,8,326,12
4/23/2018,4,379,303,354,5,5,9,326,12
4/23/2018,4,378,332,509,5,5,8,326,12
4/23/2018,4,112,286,323,5,5,7,326,12
4/23/2018,4,194,322,591,5,5,11,326,12
4/23/2018,4,193,352,467,7,5,11,326,12
4/23/2018,4,377,319,461,5,5,11,326,12
4/23/2018,4,375,299,369,3,5,8,326,12
4/23/2018,4,374,310,403,3,5,9,326,12
4/23/2018,4,382,257,219,5,5,7,326,12
4/23/2018,4,396,348,546,5,5,12,326,12
4/23/2018,4,107,291,336,5,5,28,326,12
4/23/2018,4,406,287,276,3,5,6,326,12
4/23/2018,4,405,315,403,5,5,9,326,12
4/23/2018,4,208,295,373,5,5,7,326,12
4/23/2018,4,404,318,454,5,5,11,326,12
4/23/2018,4,403,292,357,3,5,9,326,12
4/23/2018,4,142,262,243,5,5,6,326,12
4/23/2018,4,141,259,211,5,5,5,326,12
4/23/2018,4,400,320,469,3,5,10,326,12
4/23/2018,4,399,297,400,3,5,9,326,12
4/23/2018,4,132,312,491,5,5,11,326,12
4/23/2018,4,397,312,444,5,5,9,326,12
4/23/2018,4,203,329,540,5,5,11,326,12
4/23/2018,4,207,288,370,5,5,28,326,12
4/23/2018,4,395,293,364,5,5,7,326,12
4/23/2018,4,394,289,351,3,5,8,326,12
4/23/2018,4,393,299,371,5,5,9,326,12
4/23/2018,4,206,307,352,5,5,10,326,12
4/23/2018,4,205,309,400,5,5,28,326,12
4/23/2018,4,204,293,349,5,5,8,326,12
4/23/2018,4,392,307,426,5,5,9,326,12
4/23/2018,4,390,285,352,3,5,28,326,12
4/23/2018,4,389,316,505,5,5,28,326,12
4/23/2018,4,370,317,442,3,5,11,326,12
4/23/2018,4,398,255,221,5,5,5,326,12
4/23/2018,4,346,281,306,3,5,7,326,12
4/23/2018,4,42,255,225,5,5,6,326,12
4/23/2018,4,250,300,429,3,5,11,326,12
4/23/2018,4,356,281,294,3,5,28,326,12
4/23/2018,4,355,287,356,3,5,7,326,12
4/23/2018,4,354,311,425,3,5,10,326,12
4/23/2018,4,353,306,492,3,5,8,326,12
4/23/2018,4,352,319,391,3,5,8,326,12
4/23/2018,4,350,310,439,5,5,11,326,12
4/23/2018,4,349,293,339,5,5,28,326,12
4/23/2018,4,348,302,402,3,5,10,326,12
4/23/2018,4,373,322,486,3,5,9,326,12
4/23/2018,4,190,323,532,5,5,9,326,12
4/23/2018,4,43,304,399,3,5,9,326,12
4/23/2018,4,345,301,360,3,5,10,326,12
4/23/2018,4,189,308,472,5,5,10,326,12
4/23/2018,4,101,309,399,5,5,28,326,12
4/23/2018,4,344,306,436,3,5,28,326,12
4/23/2018,4,188,298,335,5,5,8,326,12
4/23/2018,4,343,323,471,3,5,8,326,12
4/23/2018,4,342,250,200,5,5,5,326,12
4/23/2018,4,187,293,383,5,5,7,326,12
4/23/2018,4,106,298,393,5,5,7,326,12
4/23/2018,4,191,302,405,5,5,8,326,12
4/23/2018,4,347,269,262,5,5,29,326,12
4/23/2018,4,171,314,413,5,5,10,326,12
4/23/2018,4,409,307,370,3,5,6,326,12
4/23/2018,4,369,288,402,5,5,10,326,12
4/23/2018,4,368,275,310,3,5,8,326,12
4/23/2018,4,367,287,356,3,5,6,326,12
4/23/2018,4,366,281,358,3,5,10,326,12
4/23/2018,4,365,312,384,3,5,9,326,12
4/23/2018,4,364,315,490,5,5,10,326,12
4/23/2018,4,363,282,283,3,5,5,326,12
4/23/2018,4,362,325,425,5,5,6,326,12
4/23/2018,4,360,267,266,5,5,5,326,12
4/23/2018,4,271,309,460,3,5,9,326,12
4/23/2018,4,52,292,316,5,5,5,326,12
4/23/2018,4,272,281,316,5,5,28,326,12
4/23/2018,4,50,322,463,3,5,28,326,12
4/23/2018,4,49,306,356,3,5,8,326,12
4/23/2018,4,48,289,350,3,5,5,326,12
4/23/2018,4,47,327,464,3,5,9,326,12
4/23/2018,4,46,295,399,5,5,8,326,12
4/23/2018,4,45,310,421,3,5,9,326,12
4/23/2018,4,358,274,292,3,5,10,326,12
4/23/2018,4,44,330,556,3,5,8,326,12
4/23/2018,4,357,303,467,5,5,10,326,12
4/23/2018,4,281,292,363,5,5,7,326,12
4/23/2018,4,372,292,394,5,5,8,326,12
4/23/2018,4,359,335,519,5,5,12,326,12
4/23/2018,4,91,303,399,5,5,8,326,12
4/23/2018,4,80,327,546,3,5,9,326,12
4/23/2018,4,182,309,447,5,5,10,326,12
4/23/2018,4,82,296,423,3,5,8,326,12
4/23/2018,4,83,297,374,3,5,6,326,12
4/23/2018,4,84,312,429,3,5,11,326,12
4/23/2018,4,85,316,418,5,5,28,326,12
4/23/2018,4,86,318,465,5,5,8,326,12
4/23/2018,4,331,304,346,3,5,28,326,12
4/23/2018,4,87,321,455,3,5,7,326,12
4/23/2018,4,88,315,368,5,5,29,326,12
4/23/2018,4,407,322,496,5,5,11,326,12
4/23/2018,4,90,273,269,5,5,7,326,12
4/23/2018,4,77,316,469,3,5,28,326,12
4/23/2018,4,92,306,403,5,5,7,326,12
4/23/2018,4,93,306,415,5,5,28,326,12
